date,GBTC,IBIT,FBTC,OTHER,total_flow_usd_millions,close,return_1d,return_5d,return_10d,fwd_return_1d,fwd_return_5d,fwd_return_10d,flow_signal,flow_signal_5d_ma,cumulative_flow,flow_positive,strategy_return_1d,strategy_return_5d,fwd_return_positive,gold_close,gold_return,btc_return,btc_fwd_1d,btc_fwd_5d,gold_5d_return,gold_rising,btc_gold_corr_30d,fear_greed,etf_outflow,etf_inflow,gold_5d_ret,gold_falling,extreme_fear,extreme_greed,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d
2024-05-29,-107.75431097913442,175.42569359140558,41.26622180545459,73.9982570582615,182.93586147598725,67569.45,-1.101446415926466,-1.4272522239955232,1.9737368328754945,1.1382806875000595,5.256310359193406,1.005113997524032,182.93586147598725,199.7799721992461,9487.105341609247,1,1.1382806875000595,5.256310359193406,1,216.16000366210935,-0.9303812074716976,-1.101446415926466,1.1382806875000595,5.256310359193406,-3.5989797168954563,0,0.2160271016877912,72,0,0,-3.5989797168954563,1,0,0,1.1382806875000595,5.256310359193406,1.005113997524032
2024-05-30,-165.20633852130163,172.72764302523296,84.21502024583839,1.510681746902364,93.24700649667209,68338.58,1.1382806875000595,-1.3726288492931116,-4.330807813902327,-1.2583969699107134,3.563228852574918,-2.3408885581175265,93.24700649667209,188.1238091140206,9580.352348105922,1,-1.2583969699107134,3.563228852574918,0,216.57000732421875,0.1896760062746194,1.1382806875000595,-1.2583969699107134,3.563228852574918,-1.60828371101569,0,0.1958767566309115,73,0,0,-1.6082837110157011,1,0,0,-1.2583969699107134,3.563228852574918,-2.3408885581175265
2024-05-31,-113.90914799531365,-50.0,26.63898020327182,18.389527425609376,-118.88064036643244,67478.60938,-1.2583969699107134,-1.4532737815325492,-3.798293054572643,1.9619759093500333,2.735564109812727,-2.1847210450026577,-118.88064036643244,92.15149948878168,9461.471707739487,0,0.0,2.735564109812727,1,215.3000030517578,-0.586417430627717,-1.2583969699107134,1.9619759093500333,2.735564109812727,-0.1946959793105218,0,0.193433918911203,73,1,0,-0.19469597931052185,1,0,0,1.9619759093500333,2.735564109812727,-2.1847210450026577
2024-06-03,-108.4774878527058,194.5705133482188,55.94529424195145,17.96591235262421,160.00423209008864,68802.52344,1.556385870187338,1.8248978495459145,0.3715997304071017,2.5286813230291028,1.010437590426827,-3.3730062851892506,160.00423209008864,82.50314925494781,9621.475939829576,1,2.5286813230291028,1.010437590426827,1,217.22000122070312,0.8917780500373507,1.9619759093500333,2.5286813230291028,1.010437590426827,0.6020762610143393,1,0.2057826874972195,73,0,0,0.6020762610143393,0,0,0,2.5286813230291028,1.010437590426827,-3.3730062851892506
2024-06-04,-129.94587895578064,176.9065469791322,92.79127736570148,78.50922775920728,218.26117314826035,70542.32,2.5286813230291028,3.2247377689147205,1.8078452386914408,0.820486198922854,-4.572843649032254,-7.640122978660191,218.26117314826035,107.1135265689152,9839.737112977838,1,0.820486198922854,-4.572843649032254,1,215.2700042724609,-0.8977059834655465,2.5286813230291028,0.820486198922854,-4.572843649032254,-1.3382822935388394,0,0.3311179336839659,73,0,0,-1.3382822935388616,1,0,0,0.820486198922854,-4.572843649032254,-7.640122978660191
2024-06-05,-96.41150846159884,269.6206364813418,16.28025065873323,101.31840117745776,290.807779855934,71121.11,0.820486198922854,5.398007833100982,3.866286219004889,-0.4885609912443689,-4.038899280396491,-8.68563496829563,290.807779855934,128.68791024490457,10130.544892833772,1,-0.4885609912443689,-4.038899280396491,0,217.82000732421875,1.1845603201319,0.820486198922854,-0.4885609912443689,-4.038899280396491,0.7679513480690847,1,0.3288446341703052,75,0,0,0.7679513480691069,0,0,0,-0.4885609912443689,-4.038899280396491,-8.830331810063152
2024-06-06,-66.68442888449565,384.8956094945345,97.61898951841596,46.866523443875856,462.6966935723306,70773.64,-0.4885609912443689,4.500678981384887,2.025293244563242,-2.047527864894328,-5.700978499904763,-8.38272554583882,462.6966935723306,202.57784766003627,10593.241586406102,1,-2.047527864894328,-5.700978499904763,0,219.42999267578125,0.7391356612921562,-0.4885609912443689,-2.047527864894328,-5.700978499904763,1.320582377448476,1,0.3177669051907235,78,0,0,1.320582377448476,0,0,0,-2.0475278648943274,-5.700978499904763,-9.400901239501035
2024-06-07,8.85843865976409,312.65650295477576,79.21448804293276,44.93534830429968,445.6647779617723,69324.53,-2.047527864894328,2.3268968483255,1.4673901429671732,0.2498394147064431,-4.789271560874631,-7.507082990681657,445.6647779617723,315.48693132567723,11038.906364367876,1,0.2498394147064431,-0.0,1,211.6000061035156,-3.568330143379639,-2.047527864894328,0.2498394147064431,-4.789271560874631,-1.718530838735155,0,0.3440353546628047,77,0,0,-1.718530838735166,1,0,0,0.2498394147064431,-4.789271560874631,-13.07117408513263
2024-06-10,-75.30958733316812,173.11113094451696,102.0995981766859,52.10156489339544,252.0027066814302,69497.73,-0.2012410775918294,-2.282557176062084,2.9922380418800465,-3.1385197761135464,-4.339594976699235,-13.287815299866622,252.0027066814302,333.8866262439455,11290.909071049306,1,-3.1385197761135464,-4.339594976699235,0,213.5399932861328,0.9168181127878317,0.2498394147064431,-3.1385197761135464,-4.339594976699235,-1.694138621623198,0,0.3466731688102175,72,0,0,-1.694138621623198,1,0,0,-3.1385197761135464,-4.339594976699235,-11.09103851305646
2024-06-11,-69.77192457465505,89.34740912583297,88.95656536258646,84.85634907824571,193.38839899201008,67316.53,-3.1385197761135464,-4.884742398441,-0.603909991477547,1.3846079113109422,-3.214262529574829,-8.210197406194286,193.38839899201008,328.9120714126954,11484.297470041316,1,1.3846079113109422,-3.214262529574829,1,214.1499938964844,0.2856610609396126,-3.1385197761135464,1.3846079113109422,-3.214262529574829,-0.5202816712722269,0,0.3288033778183644,74,0,0,-0.5202816712722047,1,0,0,1.3846079113109422,-3.2142625295748295,-9.655652185280495
2024-06-12,-85.00566474549873,457.33598032498605,134.56561719895376,22.179405974282776,529.0753387527238,68248.6,1.3846079113109422,-1.5520191770503122,0.7387637859590068,-2.2121332891810286,-4.842311783684949,-10.889483447279511,529.0753387527238,376.5655831920534,12013.37280879404,1,-2.2121332891810286,-4.842311783684949,0,214.72000122070312,0.2661720011508661,1.3846079113109422,-2.2121332891810286,-4.993098759535009,-1.4231962167283174,0,0.2574140545417347,72,0,1,-1.4231962167283174,1,0,0,-2.2121332891810286,-4.993098759535009,-9.719188378955767
2024-06-13,-175.87843380479904,205.92184340144885,85.0089801059163,57.15106948204355,172.20345918460964,66738.85,-2.2121332891810286,-3.7013709876984047,-2.999415336560507,-1.1004984353191638,-2.843875793484618,-7.676877860496556,172.20345918460964,318.46693631450927,12185.57626797865,1,-1.1004984353191638,-2.843875793484618,0,212.97000122070312,-0.8150148984962247,-2.2121332891810286,-1.1004984353191638,-3.9236067148295306,-2.943987454177732,0,0.3280362534511513,70,0,0,-2.943987454177732,1,0,0,-1.1004984353191638,-3.9236067148295306,-9.62782547197023
2024-06-14,-79.94427692927464,201.39292919129463,62.82377835498989,79.25592889347288,263.5283595104828,66004.39,-1.1004984353191638,-5.217678254662294,-6.4329185657630905,0.7233155249219081,-2.854522252232017,-8.6222143708926,263.5283595104828,282.03965262425135,12449.104627489132,1,0.7233155249219081,-2.854522252232017,1,215.72999572753903,1.2959545903254766,-1.1004984353191638,0.7233155249219081,-8.698497175718156,1.9517908813306173,1,0.3042800009207578,74,0,0,1.9517908813306173,0,0,0,0.7233155249219081,-8.698497175718156,-4.809164966148471
2024-06-17,-74.30762177757609,197.58749128899967,84.89190012129136,65.03282509819536,273.2045947309103,66481.81,-0.2205354295255479,-2.588756399398684,-4.100597580683207,-1.9990580882199185,-9.354152662209405,-5.4927505734275295,273.2045947309103,286.2800302341474,12722.309222220045,1,-1.9990580882199185,-9.354152662209405,0,214.6100006103516,-0.5191652247571676,0.7233155249219081,-1.9990580882199185,-7.057719998898948,0.5010805272364083,1,0.3350306184331365,71,0,0,0.5010805272364305,0,0,0,-1.9990580882199183,-7.057719998898948,-6.680910161741982
2024-06-18,47.12094619791054,219.8084760767855,101.73192116145552,55.6874484979623,424.3487919341139,65152.8,-1.9990580882199185,-2.3765018426298967,-5.989909680603079,-0.3207997200427304,-5.161850296533688,-4.777354158224978,424.3487919341139,332.47210882256815,13146.658014154156,1,-0.3207997200427304,-5.161850296533688,0,215.47000122070312,0.4007271832187298,-1.9990580882199185,-0.4787514888078603,-6.655308751120447,0.6163938182771167,1,0.3229825407598949,74,0,0,0.6163938182770945,0,0,0,-0.47875148880786034,-6.655308751120447,-7.6862237693545055
2024-06-20,-58.470866579807776,142.63379931197636,81.62366764815529,-31.09696878997711,134.68963159034678,64840.88,-0.1584601083490899,-2.0412134396906034,-6.700722455251418,-1.1113359349842256,-4.974469809786664,-12.02750487038423,134.68963159034678,271.7837528626257,13544.495032291778,1,-1.1113359349842256,-4.974469809786664,0,218.16000366210935,1.2484347826456466,-0.4787514888078603,-1.1113359349842256,-4.974469809786664,1.6020875660625489,1,0.3032514476195685,60,0,0,1.6020875660625489,0,0,0,-1.1113359349842256,-4.9744698097866635,-12.64857910626752
2024-06-21,-74.0681768047597,145.3141058759608,51.92033248772979,70.33625958592722,193.5025211448581,64120.28,-1.1113359349842256,-3.764846256308274,-4.748090847819997,-6.015694254610238,-5.937169956213539,-11.66690164172708,193.5025211448581,257.77858518950075,13737.997553436637,1,-6.015694254610238,-5.937169956213539,0,214.77999877929688,-1.5493238109986152,-1.1113359349842256,-6.015694254610238,-5.937169956213539,0.8498838090901017,1,0.3110254631976846,63,0,0,0.8498838090901017,0,0,0,-6.015694254610238,-5.937169956213539,-11.573327502624753
2024-06-24,-129.5709376742334,196.7246729784001,53.48396329796208,30.377729506177285,151.0154281083061,60263.0,-4.604027485209694,-7.207448164019992,-8.698497175718156,2.5334118779350545,4.259877536797041,-5.9133630917810205,151.0154281083061,233.34075186497995,13889.012981544942,1,2.5334118779350545,4.259877536797041,1,215.6300048828125,0.3957566385821121,-6.015694254610238,2.5334118779350545,4.259877536797041,-0.04634999615577,0,0.2269163632129556,51,0,0,-0.046349996155758966,1,0,0,2.5334118779350545,4.259877536797041,-3.675787796823926
2024-06-25,-12.820103286403665,145.6575228866235,23.89578912801226,-4.918986905693707,151.8142218225384,61789.71,2.5334118779350545,-4.705627067368612,-6.650788614938364,-1.5747444032347735,0.4054234920345179,-6.055781779846514,151.8142218225384,178.8338378426648,14040.82720336748,1,-1.5747444032347735,0.4054234920345179,0,214.55999755859372,-0.4962237629221655,2.5334118779350545,-1.5747444032347735,0.4054234920345179,-0.0232994975143729,0,0.250902684036438,30,0,0,-0.023299497514406298,1,0,0,-1.5747444032347735,0.4054234920345179,-6.598380215734956
2024-06-26,-31.20823472546399,128.71542173228357,149.98306972747758,65.33607798574943,312.8263347200466,60816.68,-1.5747444032347735,-5.152192098973984,-8.723066243926237,1.313307467622371,-1.1044174065404366,-5.104010939104208,312.8263347200466,188.7696274772192,14353.653538087528,1,1.313307467622371,-1.1044174065404366,1,212.5800018310547,-0.9228168111804492,-1.5747444032347735,1.313307467622371,-1.1044174065404366,-1.3412537120136014,0,0.3122432531454482,46,0,0,-1.3412537120136014,1,0,0,1.313307467622371,-1.1044174065404366,-5.71538926491878
2024-06-27,-28.11604426615401,210.64302276918968,30.245470584348595,91.20975635488873,303.98220544227297,61615.39,1.313307467622371,-4.078181041771467,-7.319927059747622,-2.113173348411823,-7.422252784572169,-6.937584911821548,303.98220544227297,222.62814224760444,14657.6357435298,1,-2.113173348411823,-7.422252784572169,0,214.9900054931641,1.1336925587312363,1.313307467622371,-2.113173348411823,-8.07583949399655,-1.4530611091550405,0,0.3493054438225433,40,0,0,-1.4530611091550072,1,0,0,-2.113173348411823,-8.07583949399655,-6.015315329498039
2024-06-28,-112.0185666187729,174.50227825791447,52.28379208816371,45.87654456116925,160.64404828847452,60313.35,-2.113173348411823,-4.524323733054647,-7.427846539212446,4.172840672919009,-6.091387727592645,-3.9863811245768974,160.64404828847452,216.05644767632776,14818.279791818271,1,4.172840672919009,-6.091387727592645,1,215.00999450683597,0.0092976478725192,-2.113173348411823,4.172840672919009,-5.991907264312124,0.1070843322684922,1,0.2810250570571839,47,0,0,0.10708433226849223,0,0,0,4.172840672919009,-5.991907264312124,7.36787129217662
2024-07-01,4.690483091932805,350.3992988582688,51.2637093772321,78.58623641608817,484.9397277435219,62830.13,0.2582966241603035,3.3106871338586696,-2.0120779260477395,-1.2572152882701304,-9.757579683505346,3.067047609164586,484.9397277435219,282.8413076033709,15303.219519561795,1,-1.2572152882701304,-9.757579683505346,0,215.57000732421875,0.2604589701363791,4.172840672919009,-1.2572152882701304,-7.611427829291451,-0.0278243088786989,0,0.2790242904451253,53,0,1,-0.02782430887869891,1,0,0,-1.2572152882701304,-7.611427829291451,3.595185940248724
2024-07-02,-134.46000493351616,-50.0,115.79697507777766,98.36834773965936,29.705317883920856,62040.22,-1.2572152882701304,0.6894868311309921,-3.4168127318731645,-3.054808638654083,-6.435115800685431,4.914183089615087,29.705317883920856,258.4195268156474,15332.924837445717,1,-3.054808638654083,-6.435115800685431,0,215.55999755859372,-0.0046433943892476,-1.2572152882701304,-3.054808638654083,-6.97552329762855,0.4660701022458413,1,0.22978715811251,51,1,0,0.46607010224584133,0,0,0,-3.054808638654083,-6.97552329762855,3.297199784268967
2024-07-03,-33.96069670452826,309.15068519224616,68.20201286831889,89.44743360752142,432.8394349635582,60145.01,-3.054808638654083,-0.2791090198106971,-4.790804957240957,-5.158981601299928,-4.044259033293041,6.552164510405767,432.8394349635582,282.4221468643497,15765.764272409277,1,-5.158981601299928,-4.044259033293041,0,217.9900054931641,1.1273000380832563,-3.054808638654083,-5.828546707366078,-4.662464932668575,2.5449259645829336,1,0.1605326574476807,50,0,0,2.5449259645829336,0,0,0,-5.828546707366078,-4.662464932668575,6.3809948655757065
2024-07-05,-110.75503038302536,-7.339023240814953,53.06037503024526,72.26382473215676,7.230146138561707,56639.43,-0.7059868370997258,-9.62022880482082,-8.335174254742416,0.1059332694555825,2.241547981679904,17.775920414453328,7.230146138561707,311.1394620671708,16373.977102154127,1,0.1059332694555825,2.241547981679904,1,220.92999267578125,1.3486798057397165,-5.828546707366078,0.1059332694555825,2.2415479816799038,2.762913173099135,1,0.0445705641589823,29,1,0,2.762913173099113,0,0,0,0.10593326945558257,2.2415479816799033,17.775920414453328
2024-07-08,-88.53108724201995,165.73124059196513,91.15976648895207,52.26300916704778,220.62292900594505,56699.43,1.5134791382332091,-5.728787807999369,-5.991907264312124,2.3782073294211337,14.211306886153883,19.15149764292164,220.62292900594505,258.2761023196555,16594.600031160073,1,2.3782073294211337,14.211306886153883,1,218.19000244140625,-1.240207452682074,0.1059332694555825,2.3782073294211337,14.211306886153883,1.4790047048111488,1,0.0136366891423649,28,0,0,1.4790047048111488,0,0,0,2.3782073294211337,14.211306886153885,19.151497642921633
2024-07-09,-54.23834625251979,162.85591340042086,46.58611786960971,1.9410256430849488,157.1447106605957,58047.86,2.3782073294211337,1.7631175828957346,-4.660883258737236,-0.5775751250778338,12.129870076175076,13.594609689315009,157.1447106605957,283.76398087499047,16751.74474182067,1,-0.5775751250778338,12.129870076175076,0,218.55999755859372,0.1695747344275577,2.3782073294211337,-0.5775751250778338,12.129870076175076,1.387015880125686,1,-0.0108341083774564,27,0,0,1.3870158801256638,0,0,0,-0.5775751250778338,12.129870076175076,13.594609689315007
2024-07-10,-83.41586159255844,59.248830528217866,165.80596511093552,42.61812535610154,184.25705940269648,57712.59,-0.5775751250778338,1.8947224574823447,-7.907782982964595,-0.6442615034258581,11.043032378203788,13.261941631799925,184.25705940269648,234.04750576281813,16936.001801223363,1,-0.6442615034258581,11.043032378203788,0,219.3600006103516,0.3660336112253803,-0.5775751250778338,-0.6442615034258581,11.043032378203788,1.7628516862108867,1,-0.0118969545939758,28,0,0,1.762851686210909,0,0,0,-0.6442615034258581,11.043032378203787,13.261941631799923
2024-07-11,-134.8125935496505,122.21833124091248,32.49606323881949,24.702602140514248,44.60440307059571,57340.77,-0.6442615034258581,-1.55203687886033,-8.736827378838786,0.9910226179383308,11.583538205015389,14.744570050245231,44.60440307059571,122.77184965567896,16980.60620429396,1,0.9910226179383308,11.583538205015389,1,223.25,1.7733403441032136,-0.6442615034258581,0.9910226179383308,11.583538205015389,2.412952141973723,1,-0.0166484730025988,29,1,0,2.412952141973701,0,0,0,0.9910226179383308,11.583538205015387,14.744570050245231
2024-07-12,-52.90452768450488,88.94241545341713,92.3928284090811,115.1282815249344,243.55899770292777,57909.03,0.9910226179383308,3.6791217975263857,-6.658889991041295,11.825668639243323,15.193796200696164,17.29445304126145,243.55899770292777,170.03761996855218,17224.165201996886,1,11.825668639243323,15.193796200696164,1,223.1100006103516,-0.06270969301162,0.9910226179383308,11.825668639243323,15.193796200696164,0.9867415049298112,1,-0.0281888424100743,25,0,0,0.9867415049298112,0,0,0,11.825668639243325,15.193796200696163,17.29445304126145
2024-07-15,-108.51676486747218,375.2270443423623,105.35107523728394,44.723425627029904,416.7847803392039,64757.16,6.493738860506504,12.206296754313062,14.332294657626331,0.512422101278065,4.325483081716364,3.1105286272591126,416.7847803392039,209.26999023520392,17640.94998233609,1,0.512422101278065,4.325483081716364,1,223.8300018310547,0.3227113167197482,11.825668639243323,0.512422101278065,4.325483081716364,2.5849027574776478,1,0.0035038062753977,52,0,0,2.5849027574776473,0,0,0,0.512422101278065,4.325483081716364,3.1105286272591126
2024-07-16,-30.806250089556624,293.5678393147461,96.55196389805994,53.69614420353457,413.009697326784,65088.99,0.512422101278065,13.51258450139403,11.750827327784895,-1.541243764882505,1.3062885136180702,1.6603268847772856,413.009697326784,260.4429875684416,18053.959679662872,1,-1.541243764882505,1.3062885136180702,0,228.2899932861328,1.9925798233449088,0.512422101278065,-1.541243764882505,1.3062885136180702,4.451864859181542,1,0.0058483567753222,65,0,0,4.451864859181542,0,0,0,-1.541243764882505,1.3062885136180702,1.6603268847772856
2024-07-17,-99.55651108784352,327.15550949941587,72.58849364489167,66.54456128121403,366.73205333767805,64085.81,-1.541243764882505,10.666350308406123,14.73790012512961,-0.1606439865548981,1.998242668696859,0.8173572277544894,366.73205333767805,296.9379863554379,18420.69173300055,1,-0.1606439865548981,1.998242668696859,0,227.22999572753903,-0.4643206403117217,-1.541243764882505,-0.1606439865548981,1.998242668696859,3.587707465030032,1,0.0003548204547352,69,0,0,3.58770746503001,0,0,0,-0.1606439865548981,1.998242668696859,0.8173572277544894
2024-07-18,24.79710796994481,272.1672064043235,74.80717201066295,51.308073391173615,423.0795597761049,63982.86,-0.1606439865548981,8.034299272362922,12.845684692068328,4.258562371235053,2.8328836816609915,2.040108866655843,423.0795597761049,372.6330176965397,18843.77129277665,1,4.258562371235053,2.8328836816609915,1,225.77999877929688,-0.6381186355259194,-0.1606439865548981,4.258562371235053,2.8328836816609915,1.1332581318239,1,0.028079458688652,61,0,0,1.1332581318239,0,0,0,4.258562371235053,2.8328836816609915,2.040108866655843
2024-07-19,-90.99122892257576,87.09482287827709,81.75245887916438,100.8515312129226,178.7075840477883,66707.61,4.258562371235053,9.701271633106078,14.91829328419687,1.275131877757274,1.823585045244469,-7.929455125134899,178.7075840477883,359.66273496551185,19022.478876824443,1,1.275131877757274,1.823585045244469,1,221.72999572753903,-1.7937829186174925,4.258562371235053,1.275131877757274,1.823585045244469,-0.6185311635683255,0,-0.0613146217641609,60,0,0,-0.6185311635683477,1,0,0,1.275131877757274,1.823585045244469,-7.929455125134899
2024-07-22,-67.07498929756062,147.54797337202262,74.11991993486046,31.32051914796644,185.9134231572889,67558.22,-0.9138285464866612,5.418375768364325,16.662669017249996,-2.3964219305955603,-1.1645807127541263,-20.112492425052054,185.9134231572889,313.48846352912886,19208.392299981733,1,-2.3964219305955603,-1.1645807127541263,0,221.8000030517578,0.0315732312126115,1.275131877757274,-2.3964219305955603,-1.1645807127541263,-0.9069377485995344,0,-0.059577269179707,70,0,0,-0.9069377485995345,1,0,0,-2.3964219305955603,-1.1645807127541263,-20.112492425052054
2024-07-23,-9.453560992918383,248.93745612279184,118.5551646717964,55.83822365711728,413.8772834587871,65939.24,-2.3964219305955603,3.0576626302731835,11.337623669091457,-0.8687391604756178,0.3494732423364066,-14.97818555385232,413.8772834587871,313.66198075552944,19622.26958344052,1,-0.8687391604756178,0.3494732423364066,0,222.5800018310547,0.3516676143213937,-2.3964219305955603,-0.8687391604756178,0.3494732423364066,-2.5012009387206824,0,-0.1596753866633808,71,0,0,-2.5012009387206824,1,0,0,-0.8687391604756178,0.34947324233640664,-14.978185553852319
2024-07-24,-110.84407121896784,77.78721911080547,168.42092006365405,27.72588242905855,163.08995038455024,65366.4,-0.8687391604756178,-2.0105802021688324,7.495639584123381,0.6563310814118539,-1.157750771038335,-15.688472732168211,163.08995038455024,272.9335601649039,19785.35953382507,1,0.6563310814118539,-1.157750771038335,1,221.8000030517578,-0.3504352470483529,-0.8687391604756178,0.6563310814118539,-1.157750771038335,-2.3896460757285354,0,-0.1597883288002996,69,0,0,-2.3896460757285243,1,0,0,0.6563310814118539,-1.157750771038335,-15.688472732168213
2024-07-25,-37.11298720199606,271.2998430172388,57.70032859968666,10.399324663378827,302.2865090783082,65795.42,0.6563310814118539,-2.037421034506226,1.6033130544946594,3.2352707832855376,-0.7709351198001313,-6.1694876482284,302.2865090783082,248.77495002534457,20087.64604290338,1,3.2352707832855376,-0.7709351198001313,1,218.3300018310547,-1.5644730265821472,0.6563310814118539,3.2352707832855376,-0.7709351198001313,-3.299670913509334,0,-0.1612412930909181,68,0,0,-3.299670913509334,1,0,0,3.2352707832855376,-0.7709351198001313,-6.1694876482284
2024-07-26,17.672556606346603,175.9674601841865,25.20788081683689,31.64692727284144,250.4948248802114,67924.08,3.2352707832855376,-0.3772296442659861,4.3557136160816246,-1.696938699795425,-9.578370439467133,-10.396828341289275,250.4948248802114,263.1323981918292,20338.14086778359,1,-1.696938699795425,-9.578370439467133,0,220.6300048828125,1.0534525866662925,3.2352707832855376,-1.696938699795425,-9.578370439467133,-0.4960947395129311,0,-0.1260550641433625,68,0,0,-0.49609473951292005,1,0,0,-1.696938699795425,-9.578370439467133,-10.396828341289277
2024-07-29,-127.27058603499952,162.51791924504025,76.4687180659498,48.88889608854764,160.6049473645382,66771.45,-2.1582022234824083,2.14949882508444,0.0957012250926148,-0.901238478421551,-19.17117552486879,-11.101556129154,160.6049473645382,258.0707030332791,20498.74581514813,1,-0.901238478421551,-19.17117552486879,0,220.32000732421875,-0.140505621054765,-1.696938699795425,-0.901238478421551,-19.17117552486879,-0.6672658733885117,0,-0.1459417797874986,74,0,0,-0.6672658733885117,1,0,0,-0.901238478421551,-19.17117552486879,-11.101556129154
2024-07-30,-36.88960166556467,271.0959968203491,183.18837350617275,37.12093326448221,454.5157019254394,66169.68,-0.901238478421551,0.5688237874307944,-1.4801865825698313,-2.35766592795974,-15.274279277155332,-8.412448118231787,454.5157019254394,266.1983867266096,20953.26151707357,1,-2.35766592795974,-15.274279277155332,0,222.5200042724609,0.9985461488319248,-0.901238478421551,-2.35766592795974,-15.274279277155332,-0.0269555027855972,0,-0.1420250109190934,67,0,0,-0.02695550278560832,1,0,0,-2.35766592795974,-15.274279277155333,-8.412448118231787
2024-07-31,-32.36483693228507,244.426331148604,47.85301728121077,29.22737060378432,289.141882101314,64609.62,-2.35766592795974,-4.879653872382228,-5.238476015704007,1.0502460779060474,-14.700921998922144,-9.161174450492048,289.141882101314,291.4087730699623,21242.403399174884,1,1.0502460779060474,-14.700921998922144,1,226.5500030517578,1.8110725786084412,-2.35766592795974,1.0502460779060474,-14.700921998922144,2.141568951598072,1,-0.1710155022056469,61,0,0,2.141568951598072,0,0,0,1.0502460779060474,-14.700921998922144,-9.161174450492048
2024-08-01,-5.518115115764537,163.903383418092,145.5646722177627,7.8104760898449825,311.7604166099352,65288.18,1.0502460779060474,-3.845732974704797,-3.3601240530019894,-5.927749862226217,-5.440495216745211,-11.862131859089963,311.7604166099352,293.3035545762877,21554.163815784817,1,-5.927749862226217,-5.440495216745211,0,225.7700042724609,-0.3442943141866439,1.0502460779060474,-5.927749862226217,-5.440495216745211,3.4076867031601843,1,-0.172058700345602,52,0,0,3.4076867031601843,0,0,0,-5.927749862226217,-5.440495216745211,-11.862131859089963
2024-08-02,-105.71946805605128,315.9329803364248,147.10803256305763,47.50683282113916,404.8283776645703,61418.06,-5.927749862226217,-10.00265223615746,-6.856584940924416,-12.125882647546993,-0.9051572127156128,-4.120009651884149,404.8283776645703,324.17026513315943,21958.992193449387,1,-12.125882647546993,-0.9051572127156128,0,225.33999633789065,-0.1904628278481923,-5.927749862226217,-12.125882647546993,-0.9051572127156128,2.134791891782739,1,-0.142162529652901,57,0,0,2.134791891782739,0,0,0,-12.125882647546993,-0.9051572127156127,-4.120009651884149
2024-08-05,-109.16962390389908,91.89366724001027,57.85647033168021,4.858388779069934,45.43890244686136,53970.57812,-7.156896420925508,-16.466652922583357,-20.542791127977,3.876482766866451,9.983591185589468,10.157556340810237,45.43890244686136,301.1370561496241,22004.43109589625,1,3.876482766866451,9.983591185589468,1,222.47999572753903,-1.2691935106198704,-12.125882647546993,3.876482766866451,9.983591185589468,0.980386860709248,1,0.0073356364070303,26,1,0,0.9803868607092481,0,0,0,3.8764827668664514,9.983591185589468,10.157556340810237
2024-08-06,-16.33656120416382,261.5935606944264,102.759323167411,72.80167891068808,420.8180015683616,56062.73828,3.876482766866451,-14.130339856310902,-17.432657691723698,-1.696899133340013,8.098876115046604,5.270616118039539,420.8180015683616,294.3975160782085,22425.24909746461,1,-1.696899133340013,8.098876115046604,0,220.6999969482422,-0.8000713832612472,3.876482766866451,-1.696899133340013,8.098876115046604,-0.8179072844121782,0,-0.0109196073391238,17,0,0,-0.8179072844121671,1,1,0,-1.696899133340013,8.098876115046604,5.270616118039539
2024-08-07,-26.8830394536046,259.3101257968384,145.1358649251415,52.4731925880351,430.0361438564104,55111.41016,-1.696899133340013,-10.268396364196452,-19.243936621813106,12.020685935574685,6.494498742835297,10.981155848544155,430.0361438564104,322.5763684292278,22855.28524132102,1,12.020685935574685,6.494498742835297,1,220.5500030517578,-0.0679627995280651,-1.696899133340013,12.020685935574685,6.494498742835297,-2.648421946226698,0,0.0050708996447328,29,0,0,-2.648421946226698,1,0,0,12.020685935574683,6.494498742835297,10.981155848544155
2024-08-08,-28.51785679465557,169.04535606860097,64.83489036050051,6.2734550160520826,211.635844650498,61736.17969,12.020685935574685,1.7490744365094455,-7.541052815237648,-1.4157819521533832,-6.79110646472203,-2.191404937580121,211.635844650498,302.5514540373404,23066.92108597152,1,-1.4157819521533832,-6.79110646472203,0,224.00999450683597,1.5688013635013045,12.020685935574685,-1.4157819521533832,-6.79110646472203,-0.779558724506646,0,0.1221165682640051,20,0,0,-0.7795587245066238,1,1,0,-1.4157819521533832,-6.79110646472203,-2.1914049375801214
2024-08-09,-23.041715991946827,232.6133022242118,71.85678559590554,40.7237276885041,322.1520995166746,60862.13,-1.4157819521533832,4.698323354426526,-8.021120851725438,-2.4700910073308324,-3.244217709764674,5.298187887936234,322.1520995166746,286.0161984077612,23389.073185488192,1,-2.4700910073308324,-3.244217709764674,0,224.55999755859372,0.2455261217110704,-1.4157819521533832,-2.4700910073308324,-3.244217709764674,-0.346143069127991,0,0.1141849764937425,48,0,0,-0.3461430691280132,1,0,0,-2.4700910073308324,-3.244217709764674,5.298187887936234
